CODE	CODE2	DISPLAY	SYSTEM	VALIDCODE	ACCPDX	ASTERISK	IM
X48.59	X4859	Accidental poisoning by and exposure to pesticides, Trade and Service Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X48.6	X486	Accidental poisoning by and exposure to pesticides, Industrial and Construction Area	ICD10_2010_IM	1	Y	0	0
X48.60	X4860	Accidental poisoning by and exposure to pesticides, Industrial and Construction Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X48.61	X4861	Accidental poisoning by and exposure to pesticides, Industrial and Construction Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X48.62	X4862	Accidental poisoning by and exposure to pesticides, Industrial and Construction Area While working for income	ICD10_2010_IM	1	N	0	0
X48.63	X4863	Accidental poisoning by and exposure to pesticides, Industrial and Construction Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X48.64	X4864	Accidental poisoning by and exposure to pesticides, Industrial and Construction Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X48.68	X4868	Accidental poisoning by and exposure to pesticides, Industrial and Construction Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X48.69	X4869	Accidental poisoning by and exposure to pesticides, Industrial and Construction Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X48.7	X487	Accidental poisoning by and exposure to pesticides, Farm	ICD10_2010_IM	1	Y	0	0
X48.70	X4870	Accidental poisoning by and exposure to pesticides, Farm While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X48.71	X4871	Accidental poisoning by and exposure to pesticides, Farm While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X48.72	X4872	Accidental poisoning by and exposure to pesticides, Farm While working for income	ICD10_2010_IM	1	N	0	0
X48.73	X4873	Accidental poisoning by and exposure to pesticides, Farm While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X48.74	X4874	Accidental poisoning by and exposure to pesticides, Farm While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X48.78	X4878	Accidental poisoning by and exposure to pesticides, Farm While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X48.79	X4879	Accidental poisoning by and exposure to pesticides, Farm During unspecified activity	ICD10_2010_IM	1	N	0	0
X48.8	X488	Accidental poisoning by and exposure to pesticides, Other Specified Area	ICD10_2010_IM	1	Y	0	0
X48.80	X4880	Accidental poisoning by and exposure to pesticides, Other Specified Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X48.81	X4881	Accidental poisoning by and exposure to pesticides, Other Specified Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X48.82	X4882	Accidental poisoning by and exposure to pesticides, Other Specified Area While working for income	ICD10_2010_IM	1	N	0	0
X48.83	X4883	Accidental poisoning by and exposure to pesticides, Other Specified Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X48.84	X4884	Accidental poisoning by and exposure to pesticides, Other Specified Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X48.88	X4888	Accidental poisoning by and exposure to pesticides, Other Specified Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X48.89	X4889	Accidental poisoning by and exposure to pesticides, Other Specified Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X48.9	X489	Accidental poisoning by and exposure to pesticides, Unspecified Place	ICD10_2010_IM	1	Y	0	0
X48.90	X4890	Accidental poisoning by and exposure to pesticides, Unspecified Place While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X48.91	X4891	Accidental poisoning by and exposure to pesticides, Unspecified Place While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X48.92	X4892	Accidental poisoning by and exposure to pesticides, Unspecified Place While working for income	ICD10_2010_IM	1	N	0	0
X48.93	X4893	Accidental poisoning by and exposure to pesticides, Unspecified Place While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X48.94	X4894	Accidental poisoning by and exposure to pesticides, Unspecified Place While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X48.98	X4898	Accidental poisoning by and exposure to pesticides, Unspecified Place While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X48.99	X4899	Accidental poisoning by and exposure to pesticides, Unspecified Place During unspecified activity	ICD10_2010_IM	1	N	0	0
X49	X49	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances	ICD10_2010_IM	0	Y	0	0
X49.0	X490	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Home	ICD10_2010_IM	1	Y	0	0
X49.00	X4900	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Home While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.01	X4901	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Home While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.02	X4902	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Home While working for income	ICD10_2010_IM	1	N	0	0
X49.03	X4903	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Home While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.04	X4904	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Home While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.08	X4908	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Home While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.09	X4909	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Home During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.1	X491	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Residential Institution	ICD10_2010_IM	1	Y	0	0
X49.10	X4910	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Residential Institution While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.11	X4911	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Residential Institution While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.12	X4912	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Residential Institution While working for income	ICD10_2010_IM	1	N	0	0
X49.13	X4913	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Residential Institution While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.14	X4914	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Residential Institution While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.18	X4918	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Residential Institution While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.19	X4919	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Residential Institution During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.2	X492	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, School, Other Institution and Public Admimistration Area	ICD10_2010_IM	1	Y	0	0
X49.20	X4920	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, School, Other Institution and Public Admimistration Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.21	X4921	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, School, Other Institution and Public Admimistration Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.22	X4922	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, School, Other Institution and Public Admimistration Area While working for income	ICD10_2010_IM	1	N	0	0
X49.23	X4923	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, School, Other Institution and Public Admimistration Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.24	X4924	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, School, Other Institution and Public Admimistration Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.28	X4928	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, School, Other Institution and Public Admimistration Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.29	X4929	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, School, Other Institution and Public Admimistration Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.3	X493	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Sports and Athletic Areas	ICD10_2010_IM	1	Y	0	0
X49.30	X4930	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Sports and Athletic Areas While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.31	X4931	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Sports and Athletic Areas While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.32	X4932	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Sports and Athletic Areas While working for income	ICD10_2010_IM	1	N	0	0
X49.33	X4933	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Sports and Athletic Areas While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.34	X4934	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Sports and Athletic Areas While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.38	X4938	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Sports and Athletic Areas While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.39	X4939	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Sports and Athletic Areas During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.4	X494	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Street and Highway	ICD10_2010_IM	1	Y	0	0
X49.40	X4940	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Street and Highway While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.41	X4941	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Street and Highway While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.42	X4942	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Street and Highway While working for income	ICD10_2010_IM	1	N	0	0
X49.43	X4943	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Street and Highway While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.44	X4944	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Street and Highway While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.48	X4948	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Street and Highway While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.49	X4949	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Street and Highway During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.5	X495	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Trade and Service Area	ICD10_2010_IM	1	Y	0	0
X49.50	X4950	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Trade and Service Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.51	X4951	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Trade and Service Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.52	X4952	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Trade and Service Area While working for income	ICD10_2010_IM	1	N	0	0
X49.53	X4953	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Trade and Service Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.54	X4954	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Trade and Service Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.58	X4958	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Trade and Service Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.59	X4959	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Trade and Service Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.6	X496	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Industrial and Construction Area	ICD10_2010_IM	1	Y	0	0
X49.60	X4960	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Industrial and Construction Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.61	X4961	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Industrial and Construction Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.62	X4962	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Industrial and Construction Area While working for income	ICD10_2010_IM	1	N	0	0
X49.63	X4963	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Industrial and Construction Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.64	X4964	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Industrial and Construction Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.68	X4968	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Industrial and Construction Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.69	X4969	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Industrial and Construction Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.7	X497	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Farm	ICD10_2010_IM	1	Y	0	0
X49.70	X4970	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Farm While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.71	X4971	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Farm While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.72	X4972	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Farm While working for income	ICD10_2010_IM	1	N	0	0
X49.73	X4973	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Farm While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.74	X4974	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Farm While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.78	X4978	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Farm While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.79	X4979	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Farm During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.8	X498	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Other Specified Area	ICD10_2010_IM	1	Y	0	0
X49.80	X4980	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Other Specified Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.81	X4981	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Other Specified Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.82	X4982	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Other Specified Area While working for income	ICD10_2010_IM	1	N	0	0
X49.83	X4983	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Other Specified Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.84	X4984	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Other Specified Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.88	X4988	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Other Specified Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.89	X4989	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Other Specified Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X49.9	X499	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Unspecified Place	ICD10_2010_IM	1	Y	0	0
X49.90	X4990	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Unspecified Place While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X49.91	X4991	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Unspecified Place While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X49.92	X4992	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Unspecified Place While working for income	ICD10_2010_IM	1	N	0	0
X49.93	X4993	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Unspecified Place While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X49.94	X4994	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Unspecified Place While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X49.98	X4998	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Unspecified Place While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X49.99	X4999	Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances, Unspecified Place During unspecified activity	ICD10_2010_IM	1	N	0	0
X50	X50	Overexertion and strenuous or repetitive movements	ICD10_2010_IM	0	Y	0	0
X50.0	X500	Overexertion and strenuous or repetitive movements, Home	ICD10_2010_IM	1	Y	0	0
X50.00	X5000	Overexertion and strenuous or repetitive movements, Home While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.01	X5001	Overexertion and strenuous or repetitive movements, Home While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.02	X5002	Overexertion and strenuous or repetitive movements, Home While working for income	ICD10_2010_IM	1	N	0	0
X50.03	X5003	Overexertion and strenuous or repetitive movements, Home While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.04	X5004	Overexertion and strenuous or repetitive movements, Home While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.08	X5008	Overexertion and strenuous or repetitive movements, Home While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.09	X5009	Overexertion and strenuous or repetitive movements, Home During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.1	X501	Overexertion and strenuous or repetitive movements, Residential Institution	ICD10_2010_IM	1	Y	0	0
X50.10	X5010	Overexertion and strenuous or repetitive movements, Residential Institution While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.11	X5011	Overexertion and strenuous or repetitive movements, Residential Institution While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.12	X5012	Overexertion and strenuous or repetitive movements, Residential Institution While working for income	ICD10_2010_IM	1	N	0	0
X50.13	X5013	Overexertion and strenuous or repetitive movements, Residential Institution While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.14	X5014	Overexertion and strenuous or repetitive movements, Residential Institution While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.18	X5018	Overexertion and strenuous or repetitive movements, Residential Institution While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.19	X5019	Overexertion and strenuous or repetitive movements, Residential Institution During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.2	X502	Overexertion and strenuous or repetitive movements, School, Other Institution and Public Admimistration Area	ICD10_2010_IM	1	Y	0	0
X50.20	X5020	Overexertion and strenuous or repetitive movements, School, Other Institution and Public Admimistration Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.21	X5021	Overexertion and strenuous or repetitive movements, School, Other Institution and Public Admimistration Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.22	X5022	Overexertion and strenuous or repetitive movements, School, Other Institution and Public Admimistration Area While working for income	ICD10_2010_IM	1	N	0	0
X50.23	X5023	Overexertion and strenuous or repetitive movements, School, Other Institution and Public Admimistration Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.24	X5024	Overexertion and strenuous or repetitive movements, School, Other Institution and Public Admimistration Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.28	X5028	Overexertion and strenuous or repetitive movements, School, Other Institution and Public Admimistration Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.29	X5029	Overexertion and strenuous or repetitive movements, School, Other Institution and Public Admimistration Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.3	X503	Overexertion and strenuous or repetitive movements, Sports and Athletic Areas	ICD10_2010_IM	1	Y	0	0
X50.30	X5030	Overexertion and strenuous or repetitive movements, Sports and Athletic Areas While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.31	X5031	Overexertion and strenuous or repetitive movements, Sports and Athletic Areas While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.32	X5032	Overexertion and strenuous or repetitive movements, Sports and Athletic Areas While working for income	ICD10_2010_IM	1	N	0	0
X50.33	X5033	Overexertion and strenuous or repetitive movements, Sports and Athletic Areas While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.34	X5034	Overexertion and strenuous or repetitive movements, Sports and Athletic Areas While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.38	X5038	Overexertion and strenuous or repetitive movements, Sports and Athletic Areas While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.39	X5039	Overexertion and strenuous or repetitive movements, Sports and Athletic Areas During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.4	X504	Overexertion and strenuous or repetitive movements, Street and Highway	ICD10_2010_IM	1	Y	0	0
X50.40	X5040	Overexertion and strenuous or repetitive movements, Street and Highway While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.41	X5041	Overexertion and strenuous or repetitive movements, Street and Highway While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.42	X5042	Overexertion and strenuous or repetitive movements, Street and Highway While working for income	ICD10_2010_IM	1	N	0	0
X50.43	X5043	Overexertion and strenuous or repetitive movements, Street and Highway While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.44	X5044	Overexertion and strenuous or repetitive movements, Street and Highway While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.48	X5048	Overexertion and strenuous or repetitive movements, Street and Highway While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.49	X5049	Overexertion and strenuous or repetitive movements, Street and Highway During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.5	X505	Overexertion and strenuous or repetitive movements, Trade and Service Area	ICD10_2010_IM	1	Y	0	0
X50.50	X5050	Overexertion and strenuous or repetitive movements, Trade and Service Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.51	X5051	Overexertion and strenuous or repetitive movements, Trade and Service Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.52	X5052	Overexertion and strenuous or repetitive movements, Trade and Service Area While working for income	ICD10_2010_IM	1	N	0	0
X50.53	X5053	Overexertion and strenuous or repetitive movements, Trade and Service Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.54	X5054	Overexertion and strenuous or repetitive movements, Trade and Service Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.58	X5058	Overexertion and strenuous or repetitive movements, Trade and Service Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.59	X5059	Overexertion and strenuous or repetitive movements, Trade and Service Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.6	X506	Overexertion and strenuous or repetitive movements, Industrial and Construction Area	ICD10_2010_IM	1	Y	0	0
X50.60	X5060	Overexertion and strenuous or repetitive movements, Industrial and Construction Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.61	X5061	Overexertion and strenuous or repetitive movements, Industrial and Construction Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.62	X5062	Overexertion and strenuous or repetitive movements, Industrial and Construction Area While working for income	ICD10_2010_IM	1	N	0	0
X50.63	X5063	Overexertion and strenuous or repetitive movements, Industrial and Construction Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.64	X5064	Overexertion and strenuous or repetitive movements, Industrial and Construction Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.68	X5068	Overexertion and strenuous or repetitive movements, Industrial and Construction Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.69	X5069	Overexertion and strenuous or repetitive movements, Industrial and Construction Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.7	X507	Overexertion and strenuous or repetitive movements, Farm	ICD10_2010_IM	1	Y	0	0
X50.70	X5070	Overexertion and strenuous or repetitive movements, Farm While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.71	X5071	Overexertion and strenuous or repetitive movements, Farm While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.72	X5072	Overexertion and strenuous or repetitive movements, Farm While working for income	ICD10_2010_IM	1	N	0	0
X50.73	X5073	Overexertion and strenuous or repetitive movements, Farm While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.74	X5074	Overexertion and strenuous or repetitive movements, Farm While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.78	X5078	Overexertion and strenuous or repetitive movements, Farm While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.79	X5079	Overexertion and strenuous or repetitive movements, Farm During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.8	X508	Overexertion and strenuous or repetitive movements, Other Specified Area	ICD10_2010_IM	1	Y	0	0
X50.80	X5080	Overexertion and strenuous or repetitive movements, Other Specified Area While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.81	X5081	Overexertion and strenuous or repetitive movements, Other Specified Area While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.82	X5082	Overexertion and strenuous or repetitive movements, Other Specified Area While working for income	ICD10_2010_IM	1	N	0	0
X50.83	X5083	Overexertion and strenuous or repetitive movements, Other Specified Area While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.84	X5084	Overexertion and strenuous or repetitive movements, Other Specified Area While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.88	X5088	Overexertion and strenuous or repetitive movements, Other Specified Area While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.89	X5089	Overexertion and strenuous or repetitive movements, Other Specified Area During unspecified activity	ICD10_2010_IM	1	N	0	0
X50.9	X509	Overexertion and strenuous or repetitive movements, Unspecified Place	ICD10_2010_IM	1	Y	0	0
X50.90	X5090	Overexertion and strenuous or repetitive movements, Unspecified Place While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X50.91	X5091	Overexertion and strenuous or repetitive movements, Unspecified Place While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X50.92	X5092	Overexertion and strenuous or repetitive movements, Unspecified Place While working for income	ICD10_2010_IM	1	N	0	0
X50.93	X5093	Overexertion and strenuous or repetitive movements, Unspecified Place While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X50.94	X5094	Overexertion and strenuous or repetitive movements, Unspecified Place While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X50.98	X5098	Overexertion and strenuous or repetitive movements, Unspecified Place While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X50.99	X5099	Overexertion and strenuous or repetitive movements, Unspecified Place During unspecified activity	ICD10_2010_IM	1	N	0	0
X51	X51	Travel and motion	ICD10_2010_IM	0	Y	0	0
X51.0	X510	Travel and motion, Home	ICD10_2010_IM	1	Y	0	0
X51.00	X5100	Travel and motion, Home While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X51.01	X5101	Travel and motion, Home While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
X51.02	X5102	Travel and motion, Home While working for income	ICD10_2010_IM	1	N	0	0
X51.03	X5103	Travel and motion, Home While engaged in other types of work	ICD10_2010_IM	1	N	0	0
X51.04	X5104	Travel and motion, Home While resting, sleeping, eating or engaging in other vital activities	ICD10_2010_IM	1	N	0	0
X51.08	X5108	Travel and motion, Home While engaged in other specified activities	ICD10_2010_IM	1	N	0	0
X51.09	X5109	Travel and motion, Home During unspecified activity	ICD10_2010_IM	1	N	0	0
X51.1	X511	Travel and motion, Residential Institution	ICD10_2010_IM	1	Y	0	0
X51.10	X5110	Travel and motion, Residential Institution While engaged in sports activity	ICD10_2010_IM	1	N	0	0
X51.11	X5111	Travel and motion, Residential Institution While engaged in leisure activity	ICD10_2010_IM	1	N	0	0
